table,gender,tobacco,relative_risk,issue_age,duration,q_sel
t3242,Male,Non-Smoker,RR100,28,23,0.00184
t3242,Male,Non-Smoker,RR100,28,24,0.00206
t3242,Male,Non-Smoker,RR100,28,25,0.00231
t3242,Male,Non-Smoker,RR100,29,1,1.6e-4
t3242,Male,Non-Smoker,RR100,29,2,1.8e-4
t3242,Male,Non-Smoker,RR100,29,3,2.2e-4
t3242,Male,Non-Smoker,RR100,29,4,2.5e-4
t3242,Male,Non-Smoker,RR100,29,5,2.8e-4
t3242,Male,Non-Smoker,RR100,29,6,3.1e-4
t3242,Male,Non-Smoker,RR100,29,7,3.4e-4
t3242,Male,Non-Smoker,RR100,29,8,3.9e-4
t3242,Male,Non-Smoker,RR100,29,9,4.4e-4
t3242,Male,Non-Smoker,RR100,29,10,5.5e-4
t3242,Male,Non-Smoker,RR100,29,11,6.3e-4
t3242,Male,Non-Smoker,RR100,29,12,6.9e-4
t3242,Male,Non-Smoker,RR100,29,13,7.5e-4
t3242,Male,Non-Smoker,RR100,29,14,8.4e-4
t3242,Male,Non-Smoker,RR100,29,15,0.00093000000000000005
t3242,Male,Non-Smoker,RR100,29,16,0.00101
t3242,Male,Non-Smoker,RR100,29,17,0.00112
t3242,Male,Non-Smoker,RR100,29,18,0.00121
t3242,Male,Non-Smoker,RR100,29,19,0.0013
t3242,Male,Non-Smoker,RR100,29,20,0.00142
t3242,Male,Non-Smoker,RR100,29,21,0.00158
t3242,Male,Non-Smoker,RR100,29,22,0.00178
t3242,Male,Non-Smoker,RR100,29,23,0.002
t3242,Male,Non-Smoker,RR100,29,24,0.00225
t3242,Male,Non-Smoker,RR100,29,25,0.00253
t3242,Male,Non-Smoker,RR100,30,1,1.5e-4
t3242,Male,Non-Smoker,RR100,30,2,1.6e-4
t3242,Male,Non-Smoker,RR100,30,3,2.2e-4
t3242,Male,Non-Smoker,RR100,30,4,2.6e-4
t3242,Male,Non-Smoker,RR100,30,5,2.8e-4
t3242,Male,Non-Smoker,RR100,30,6,3.1e-4
t3242,Male,Non-Smoker,RR100,30,7,3.4e-4
t3242,Male,Non-Smoker,RR100,30,8,4e-4
t3242,Male,Non-Smoker,RR100,30,9,4.7e-4
t3242,Male,Non-Smoker,RR100,30,10,5.7e-4
t3242,Male,Non-Smoker,RR100,30,11,6.5e-4
t3242,Male,Non-Smoker,RR100,30,12,7e-4
t3242,Male,Non-Smoker,RR100,30,13,7.6e-4
t3242,Male,Non-Smoker,RR100,30,14,8.6e-4
t3242,Male,Non-Smoker,RR100,30,15,9.5e-4
t3242,Male,Non-Smoker,RR100,30,16,0.00107
t3242,Male,Non-Smoker,RR100,30,17,0.00119
t3242,Male,Non-Smoker,RR100,30,18,0.00129
t3242,Male,Non-Smoker,RR100,30,19,0.00139
t3242,Male,Non-Smoker,RR100,30,20,0.00154
t3242,Male,Non-Smoker,RR100,30,21,0.00172
t3242,Male,Non-Smoker,RR100,30,22,0.00194
t3242,Male,Non-Smoker,RR100,30,23,0.00219
t3242,Male,Non-Smoker,RR100,30,24,0.00246
t3242,Male,Non-Smoker,RR100,30,25,0.00275
t3242,Male,Non-Smoker,RR100,31,1,1.4e-4
t3242,Male,Non-Smoker,RR100,31,2,1.5e-4
t3242,Male,Non-Smoker,RR100,31,3,2.2e-4
t3242,Male,Non-Smoker,RR100,31,4,2.6e-4
t3242,Male,Non-Smoker,RR100,31,5,2.9e-4
t3242,Male,Non-Smoker,RR100,31,6,3.2e-4
t3242,Male,Non-Smoker,RR100,31,7,3.6e-4
t3242,Male,Non-Smoker,RR100,31,8,4.2e-4
t3242,Male,Non-Smoker,RR100,31,9,5.2e-4
t3242,Male,Non-Smoker,RR100,31,10,6.1e-4
t3242,Male,Non-Smoker,RR100,31,11,6.8e-4
t3242,Male,Non-Smoker,RR100,31,12,7.3e-4
t3242,Male,Non-Smoker,RR100,31,13,8e-4
t3242,Male,Non-Smoker,RR100,31,14,8.9e-4
t3242,Male,Non-Smoker,RR100,31,15,0.001
t3242,Male,Non-Smoker,RR100,31,16,0.00113
t3242,Male,Non-Smoker,RR100,31,17,0.00126
t3242,Male,Non-Smoker,RR100,31,18,0.00137
t3242,Male,Non-Smoker,RR100,31,19,0.0015
t3242,Male,Non-Smoker,RR100,31,20,0.00166
t3242,Male,Non-Smoker,RR100,31,21,0.00187
t3242,Male,Non-Smoker,RR100,31,22,0.00212
t3242,Male,Non-Smoker,RR100,31,23,0.00239
t3242,Male,Non-Smoker,RR100,31,24,0.00268
t3242,Male,Non-Smoker,RR100,31,25,0.00297
t3242,Male,Non-Smoker,RR100,32,1,1.4e-4
t3242,Male,Non-Smoker,RR100,32,2,1.5e-4
t3242,Male,Non-Smoker,RR100,32,3,2.3e-4
t3242,Male,Non-Smoker,RR100,32,4,2.8e-4
t3242,Male,Non-Smoker,RR100,32,5,3.1e-4
t3242,Male,Non-Smoker,RR100,32,6,3.4e-4
t3242,Male,Non-Smoker,RR100,32,7,4e-4
t3242,Male,Non-Smoker,RR100,32,8,4.6e-4
t3242,Male,Non-Smoker,RR100,32,9,5.7e-4
t3242,Male,Non-Smoker,RR100,32,10,6.6e-4
t3242,Male,Non-Smoker,RR100,32,11,7.1e-4
t3242,Male,Non-Smoker,RR100,32,12,7.6e-4
t3242,Male,Non-Smoker,RR100,32,13,8.4e-4
t3242,Male,Non-Smoker,RR100,32,14,9.4e-4
t3242,Male,Non-Smoker,RR100,32,15,0.00107
t3242,Male,Non-Smoker,RR100,32,16,0.00121
t3242,Male,Non-Smoker,RR100,32,17,0.00134
t3242,Male,Non-Smoker,RR100,32,18,0.00147
t3242,Male,Non-Smoker,RR100,32,19,0.00161
t3242,Male,Non-Smoker,RR100,32,20,0.0018
t3242,Male,Non-Smoker,RR100,32,21,0.00203
t3242,Male,Non-Smoker,RR100,32,22,0.0023
t3242,Male,Non-Smoker,RR100,32,23,0.0026
t3242,Male,Non-Smoker,RR100,32,24,0.0029
t3242,Male,Non-Smoker,RR100,32,25,0.00318
t3242,Male,Non-Smoker,RR100,33,1,1.4e-4
t3242,Male,Non-Smoker,RR100,33,2,1.6e-4
t3242,Male,Non-Smoker,RR100,33,3,2.5e-4
t3242,Male,Non-Smoker,RR100,33,4,2.9e-4
t3242,Male,Non-Smoker,RR100,33,5,3.2e-4
t3242,Male,Non-Smoker,RR100,33,6,3.7e-4
t3242,Male,Non-Smoker,RR100,33,7,4.4e-4
t3242,Male,Non-Smoker,RR100,33,8,5.1e-4
t3242,Male,Non-Smoker,RR100,33,9,6.2e-4
t3242,Male,Non-Smoker,RR100,33,10,7e-4
t3242,Male,Non-Smoker,RR100,33,11,7.5e-4
t3242,Male,Non-Smoker,RR100,33,12,8e-4
t3242,Male,Non-Smoker,RR100,33,13,8.9e-4
t3242,Male,Non-Smoker,RR100,33,14,0.00101
t3242,Male,Non-Smoker,RR100,33,15,0.00114
t3242,Male,Non-Smoker,RR100,33,16,0.00129
t3242,Male,Non-Smoker,RR100,33,17,0.00143
t3242,Male,Non-Smoker,RR100,33,18,0.00157
t3242,Male,Non-Smoker,RR100,33,19,0.00173
t3242,Male,Non-Smoker,RR100,33,20,0.00194
t3242,Male,Non-Smoker,RR100,33,21,0.00221
t3242,Male,Non-Smoker,RR100,33,22,0.00251
t3242,Male,Non-Smoker,RR100,33,23,0.00282
t3242,Male,Non-Smoker,RR100,33,24,0.00313
t3242,Male,Non-Smoker,RR100,33,25,0.0034
t3242,Male,Non-Smoker,RR100,34,1,1.5e-4
t3242,Male,Non-Smoker,RR100,34,2,1.7e-4
t3242,Male,Non-Smoker,RR100,34,3,2.7e-4
t3242,Male,Non-Smoker,RR100,34,4,3.1e-4
t3242,Male,Non-Smoker,RR100,34,5,3.6e-4
t3242,Male,Non-Smoker,RR100,34,6,4.1e-4
t3242,Male,Non-Smoker,RR100,34,7,4.7e-4
t3242,Male,Non-Smoker,RR100,34,8,5.7e-4
t3242,Male,Non-Smoker,RR100,34,9,6.6e-4
t3242,Male,Non-Smoker,RR100,34,10,7.3e-4
t3242,Male,Non-Smoker,RR100,34,11,7.8e-4
t3242,Male,Non-Smoker,RR100,34,12,8.5e-4
t3242,Male,Non-Smoker,RR100,34,13,9.6e-4
t3242,Male,Non-Smoker,RR100,34,14,0.00109
t3242,Male,Non-Smoker,RR100,34,15,0.00122
t3242,Male,Non-Smoker,RR100,34,16,0.00137
t3242,Male,Non-Smoker,RR100,34,17,0.00153
t3242,Male,Non-Smoker,RR100,34,18,0.00168
t3242,Male,Non-Smoker,RR100,34,19,0.00187
t3242,Male,Non-Smoker,RR100,34,20,0.00211
t3242,Male,Non-Smoker,RR100,34,21,0.00241
t3242,Male,Non-Smoker,RR100,34,22,0.00274
t3242,Male,Non-Smoker,RR100,34,23,0.00306
t3242,Male,Non-Smoker,RR100,34,24,0.00336
t3242,Male,Non-Smoker,RR100,34,25,0.00364
t3242,Male,Non-Smoker,RR100,35,1,1.5e-4
t3242,Male,Non-Smoker,RR100,35,2,1.8e-4
t3242,Male,Non-Smoker,RR100,35,3,2.9e-4
t3242,Male,Non-Smoker,RR100,35,4,3.4e-4
t3242,Male,Non-Smoker,RR100,35,5,4e-4
t3242,Male,Non-Smoker,RR100,35,6,4.5e-4
t3242,Male,Non-Smoker,RR100,35,7,5.1e-4
t3242,Male,Non-Smoker,RR100,35,8,6.2e-4
t3242,Male,Non-Smoker,RR100,35,9,7e-4
t3242,Male,Non-Smoker,RR100,35,10,7.6e-4
t3242,Male,Non-Smoker,RR100,35,11,8.3e-4
t3242,Male,Non-Smoker,RR100,35,12,9.2e-4
t3242,Male,Non-Smoker,RR100,35,13,0.00104
t3242,Male,Non-Smoker,RR100,35,14,0.00117
t3242,Male,Non-Smoker,RR100,35,15,0.00131
t3242,Male,Non-Smoker,RR100,35,16,0.00147
t3242,Male,Non-Smoker,RR100,35,17,0.00163
t3242,Male,Non-Smoker,RR100,35,18,0.0018
t3242,Male,Non-Smoker,RR100,35,19,0.00202
t3242,Male,Non-Smoker,RR100,35,20,0.0023
t3242,Male,Non-Smoker,RR100,35,21,0.00264
t3242,Male,Non-Smoker,RR100,35,22,0.00299
t3242,Male,Non-Smoker,RR100,35,23,0.00332
t3242,Male,Non-Smoker,RR100,35,24,0.00362
t3242,Male,Non-Smoker,RR100,35,25,0.00392
t3242,Male,Non-Smoker,RR100,36,1,1.5e-4
t3242,Male,Non-Smoker,RR100,36,2,2e-4
t3242,Male,Non-Smoker,RR100,36,3,3.1e-4
t3242,Male,Non-Smoker,RR100,36,4,3.8e-4
t3242,Male,Non-Smoker,RR100,36,5,4.4e-4
t3242,Male,Non-Smoker,RR100,36,6,4.9e-4
t3242,Male,Non-Smoker,RR100,36,7,5.7e-4
t3242,Male,Non-Smoker,RR100,36,8,6.7e-4
t3242,Male,Non-Smoker,RR100,36,9,7.4e-4
t3242,Male,Non-Smoker,RR100,36,10,8.1e-4
t3242,Male,Non-Smoker,RR100,36,11,9e-4
t3242,Male,Non-Smoker,RR100,36,12,0.001
t3242,Male,Non-Smoker,RR100,36,13,0.00113
t3242,Male,Non-Smoker,RR100,36,14,0.00127
t3242,Male,Non-Smoker,RR100,36,15,0.00142
t3242,Male,Non-Smoker,RR100,36,16,0.00158
t3242,Male,Non-Smoker,RR100,36,17,0.00175
t3242,Male,Non-Smoker,RR100,36,18,0.00195
t3242,Male,Non-Smoker,RR100,36,19,0.00221
t3242,Male,Non-Smoker,RR100,36,20,0.00253
t3242,Male,Non-Smoker,RR100,36,21,0.00291
t3242,Male,Non-Smoker,RR100,36,22,0.00327
t3242,Male,Non-Smoker,RR100,36,23,0.00361
t3242,Male,Non-Smoker,RR100,36,24,0.00392
t3242,Male,Non-Smoker,RR100,36,25,0.00428
t3242,Male,Non-Smoker,RR100,37,1,1.5e-4
t3242,Male,Non-Smoker,RR100,37,2,2.1e-4
t3242,Male,Non-Smoker,RR100,37,3,3.4e-4
t3242,Male,Non-Smoker,RR100,37,4,4.1e-4
t3242,Male,Non-Smoker,RR100,37,5,4.8e-4
t3242,Male,Non-Smoker,RR100,37,6,5.4e-4
t3242,Male,Non-Smoker,RR100,37,7,6.3e-4
t3242,Male,Non-Smoker,RR100,37,8,7.1e-4
t3242,Male,Non-Smoker,RR100,37,9,7.8e-4
t3242,Male,Non-Smoker,RR100,37,10,8.8e-4
t3242,Male,Non-Smoker,RR100,37,11,9.9e-4
t3242,Male,Non-Smoker,RR100,37,12,0.0011
t3242,Male,Non-Smoker,RR100,37,13,0.00123
t3242,Male,Non-Smoker,RR100,37,14,0.00138
t3242,Male,Non-Smoker,RR100,37,15,0.00153
t3242,Male,Non-Smoker,RR100,37,16,0.0017
t3242,Male,Non-Smoker,RR100,37,17,0.0019
t3242,Male,Non-Smoker,RR100,37,18,0.00213
t3242,Male,Non-Smoker,RR100,37,19,0.00244
t3242,Male,Non-Smoker,RR100,37,20,0.00281
t3242,Male,Non-Smoker,RR100,37,21,0.00321
t3242,Male,Non-Smoker,RR100,37,22,0.00358
t3242,Male,Non-Smoker,RR100,37,23,0.00392
t3242,Male,Non-Smoker,RR100,37,24,0.00428
t3242,Male,Non-Smoker,RR100,37,25,0.00472
t3242,Male,Non-Smoker,RR100,38,1,1.5e-4
t3242,Male,Non-Smoker,RR100,38,2,2.4e-4
t3242,Male,Non-Smoker,RR100,38,3,3.7e-4
t3242,Male,Non-Smoker,RR100,38,4,4.4e-4
t3242,Male,Non-Smoker,RR100,38,5,5.1e-4
t3242,Male,Non-Smoker,RR100,38,6,6e-4
t3242,Male,Non-Smoker,RR100,38,7,6.8e-4
t3242,Male,Non-Smoker,RR100,38,8,7.6e-4
t3242,Male,Non-Smoker,RR100,38,9,8.5e-4
t3242,Male,Non-Smoker,RR100,38,10,9.7e-4
t3242,Male,Non-Smoker,RR100,38,11,0.00109
t3242,Male,Non-Smoker,RR100,38,12,0.00121
t3242,Male,Non-Smoker,RR100,38,13,0.00135
t3242,Male,Non-Smoker,RR100,38,14,0.00151
t3242,Male,Non-Smoker,RR100,38,15,0.00167
t3242,Male,Non-Smoker,RR100,38,16,0.00185
t3242,Male,Non-Smoker,RR100,38,17,0.00208
t3242,Male,Non-Smoker,RR100,38,18,0.00236
t3242,Male,Non-Smoker,RR100,38,19,0.00272
t3242,Male,Non-Smoker,RR100,38,20,0.00314
t3242,Male,Non-Smoker,RR100,38,21,0.00355
t3242,Male,Non-Smoker,RR100,38,22,0.00391
t3242,Male,Non-Smoker,RR100,38,23,0.00428
t3242,Male,Non-Smoker,RR100,38,24,0.0047
t3242,Male,Non-Smoker,RR100,38,25,0.00524
t3242,Male,Non-Smoker,RR100,39,1,1.6e-4
t3242,Male,Non-Smoker,RR100,39,2,2.8e-4
t3242,Male,Non-Smoker,RR100,39,3,4.1e-4
t3242,Male,Non-Smoker,RR100,39,4,4.9e-4
t3242,Male,Non-Smoker,RR100,39,5,5.6e-4
t3242,Male,Non-Smoker,RR100,39,6,6.5e-4
t3242,Male,Non-Smoker,RR100,39,7,7.3e-4
t3242,Male,Non-Smoker,RR100,39,8,8.2e-4
t3242,Male,Non-Smoker,RR100,39,9,0.00093000000000000005
t3242,Male,Non-Smoker,RR100,39,10,0.00107
t3242,Male,Non-Smoker,RR100,39,11,0.00119
t3242,Male,Non-Smoker,RR100,39,12,0.00132
t3242,Male,Non-Smoker,RR100,39,13,0.00148
t3242,Male,Non-Smoker,RR100,39,14,0.00165
t3242,Male,Non-Smoker,RR100,39,15,0.00182
t3242,Male,Non-Smoker,RR100,39,16,0.00203
t3242,Male,Non-Smoker,RR100,39,17,0.0023
t3242,Male,Non-Smoker,RR100,39,18,0.00264
t3242,Male,Non-Smoker,RR100,39,19,0.00306
t3242,Male,Non-Smoker,RR100,39,20,0.0035
t3242,Male,Non-Smoker,RR100,39,21,0.0039
t3242,Male,Non-Smoker,RR100,39,22,0.00428
t3242,Male,Non-Smoker,RR100,39,23,0.00468
t3242,Male,Non-Smoker,RR100,39,24,0.00518
t3242,Male,Non-Smoker,RR100,39,25,0.00584
t3242,Male,Non-Smoker,RR100,40,1,1.8e-4
t3242,Male,Non-Smoker,RR100,40,2,3.3e-4
t3242,Male,Non-Smoker,RR100,40,3,4.5e-4
t3242,Male,Non-Smoker,RR100,40,4,5.3e-4
t3242,Male,Non-Smoker,RR100,40,5,6.2e-4
t3242,Male,Non-Smoker,RR100,40,6,7e-4
t3242,Male,Non-Smoker,RR100,40,7,7.8e-4
t3242,Male,Non-Smoker,RR100,40,8,8.8e-4
t3242,Male,Non-Smoker,RR100,40,9,0.00102
t3242,Male,Non-Smoker,RR100,40,10,0.00117
t3242,Male,Non-Smoker,RR100,40,11,0.0013
t3242,Male,Non-Smoker,RR100,40,12,0.00144
t3242,Male,Non-Smoker,RR100,40,13,0.00162
t3242,Male,Non-Smoker,RR100,40,14,0.00181
t3242,Male,Non-Smoker,RR100,40,15,0.00201
t3242,Male,Non-Smoker,RR100,40,16,0.00226
t3242,Male,Non-Smoker,RR100,40,17,0.00258
t3242,Male,Non-Smoker,RR100,40,18,0.00299
t3242,Male,Non-Smoker,RR100,40,19,0.00344
t3242,Male,Non-Smoker,RR100,40,20,0.00388
t3242,Male,Non-Smoker,RR100,40,21,0.00428
t3242,Male,Non-Smoker,RR100,40,22,0.00468
t3242,Male,Non-Smoker,RR100,40,23,0.00512
t3242,Male,Non-Smoker,RR100,40,24,0.00576
t3242,Male,Non-Smoker,RR100,40,25,0.00648
t3242,Male,Non-Smoker,RR100,41,1,2.1e-4
t3242,Male,Non-Smoker,RR100,41,2,3.7e-4
t3242,Male,Non-Smoker,RR100,41,3,4.9e-4
t3242,Male,Non-Smoker,RR100,41,4,5.7e-4
t3242,Male,Non-Smoker,RR100,41,5,6.7e-4
t3242,Male,Non-Smoker,RR100,41,6,7.5e-4
t3242,Male,Non-Smoker,RR100,41,7,8.4e-4
t3242,Male,Non-Smoker,RR100,41,8,9.6e-4
t3242,Male,Non-Smoker,RR100,41,9,0.00111
t3242,Male,Non-Smoker,RR100,41,10,0.00127
t3242,Male,Non-Smoker,RR100,41,11,0.00142
t3242,Male,Non-Smoker,RR100,41,12,0.00157
t3242,Male,Non-Smoker,RR100,41,13,0.00178
t3242,Male,Non-Smoker,RR100,41,14,0.002
t3242,Male,Non-Smoker,RR100,41,15,0.00222
t3242,Male,Non-Smoker,RR100,41,16,0.00252
t3242,Male,Non-Smoker,RR100,41,17,0.00292
t3242,Male,Non-Smoker,RR100,41,18,0.00338
t3242,Male,Non-Smoker,RR100,41,19,0.00385
t3242,Male,Non-Smoker,RR100,41,20,0.00428
t3242,Male,Non-Smoker,RR100,41,21,0.00467
t3242,Male,Non-Smoker,RR100,41,22,0.00509
t3242,Male,Non-Smoker,RR100,41,23,0.00564
t3242,Male,Non-Smoker,RR100,41,24,0.00637
t3242,Male,Non-Smoker,RR100,41,25,0.00715
t3242,Male,Non-Smoker,RR100,42,1,2.4e-4
t3242,Male,Non-Smoker,RR100,42,2,4.1e-4
t3242,Male,Non-Smoker,RR100,42,3,5.2e-4
t3242,Male,Non-Smoker,RR100,42,4,6.2e-4
t3242,Male,Non-Smoker,RR100,42,5,7.2e-4
t3242,Male,Non-Smoker,RR100,42,6,7.9e-4
t3242,Male,Non-Smoker,RR100,42,7,8.9e-4
t3242,Male,Non-Smoker,RR100,42,8,0.00104
t3242,Male,Non-Smoker,RR100,42,9,0.00121
t3242,Male,Non-Smoker,RR100,42,10,0.00138
t3242,Male,Non-Smoker,RR100,42,11,0.00153
t3242,Male,Non-Smoker,RR100,42,12,0.00171
t3242,Male,Non-Smoker,RR100,42,13,0.00195
t3242,Male,Non-Smoker,RR100,42,14,0.0022
t3242,Male,Non-Smoker,RR100,42,15,0.00247
t3242,Male,Non-Smoker,RR100,42,16,0.00283
t3242,Male,Non-Smoker,RR100,42,17,0.0033
t3242,Male,Non-Smoker,RR100,42,18,0.0038
t3242,Male,Non-Smoker,RR100,42,19,0.00427
t3242,Male,Non-Smoker,RR100,42,20,0.00467
t3242,Male,Non-Smoker,RR100,42,21,0.00507
t3242,Male,Non-Smoker,RR100,42,22,0.00556
t3242,Male,Non-Smoker,RR100,42,23,0.00622
t3242,Male,Non-Smoker,RR100,42,24,0.00701
t3242,Male,Non-Smoker,RR100,42,25,0.00788
t3242,Male,Non-Smoker,RR100,43,1,2.9e-4
t3242,Male,Non-Smoker,RR100,43,2,4.4e-4
t3242,Male,Non-Smoker,RR100,43,3,5.6e-4
t3242,Male,Non-Smoker,RR100,43,4,6.8e-4
t3242,Male,Non-Smoker,RR100,43,5,7.6e-4
t3242,Male,Non-Smoker,RR100,43,6,8.4e-4
t3242,Male,Non-Smoker,RR100,43,7,9.6e-4
t3242,Male,Non-Smoker,RR100,43,8,0.00113
t3242,Male,Non-Smoker,RR100,43,9,0.00131
t3242,Male,Non-Smoker,RR100,43,10,0.00148
t3242,Male,Non-Smoker,RR100,43,11,0.00165
t3242,Male,Non-Smoker,RR100,43,12,0.00187
t3242,Male,Non-Smoker,RR100,43,13,0.00215
t3242,Male,Non-Smoker,RR100,43,14,0.00243
t3242,Male,Non-Smoker,RR100,43,15,0.00275
t3242,Male,Non-Smoker,RR100,43,16,0.00318
t3242,Male,Non-Smoker,RR100,43,17,0.00371
t3242,Male,Non-Smoker,RR100,43,18,0.00422
t3242,Male,Non-Smoker,RR100,43,19,0.00467
t3242,Male,Non-Smoker,RR100,43,20,0.00505
t3242,Male,Non-Smoker,RR100,43,21,0.0055
t3242,Male,Non-Smoker,RR100,43,22,0.00612
t3242,Male,Non-Smoker,RR100,43,23,0.00689
t3242,Male,Non-Smoker,RR100,43,24,0.00777
t3242,Male,Non-Smoker,RR100,43,25,0.00872
t3242,Male,Non-Smoker,RR100,44,1,3.3e-4
t3242,Male,Non-Smoker,RR100,44,2,4.7e-4
t3242,Male,Non-Smoker,RR100,44,3,6e-4
t3242,Male,Non-Smoker,RR100,44,4,7.4e-4
t3242,Male,Non-Smoker,RR100,44,5,8.1e-4
t3242,Male,Non-Smoker,RR100,44,6,9e-4
t3242,Male,Non-Smoker,RR100,44,7,0.00105
t3242,Male,Non-Smoker,RR100,44,8,0.00123
t3242,Male,Non-Smoker,RR100,44,9,0.00141
t3242,Male,Non-Smoker,RR100,44,10,0.00159
t3242,Male,Non-Smoker,RR100,44,11,0.0018
t3242,Male,Non-Smoker,RR100,44,12,0.00206
t3242,Male,Non-Smoker,RR100,44,13,0.00237
t3242,Male,Non-Smoker,RR100,44,14,0.00269
t3242,Male,Non-Smoker,RR100,44,15,0.00306
t3242,Male,Non-Smoker,RR100,44,16,0.00355
t3242,Male,Non-Smoker,RR100,44,17,0.00412
t3242,Male,Non-Smoker,RR100,44,18,0.00464
t3242,Male,Non-Smoker,RR100,44,19,0.00505
t3242,Male,Non-Smoker,RR100,44,20,0.00548
t3242,Male,Non-Smoker,RR100,44,21,0.006
t3242,Male,Non-Smoker,RR100,44,22,0.00678
t3242,Male,Non-Smoker,RR100,44,23,0.00768
t3242,Male,Non-Smoker,RR100,44,24,0.00865
t3242,Male,Non-Smoker,RR100,44,25,0.00969
t3242,Male,Non-Smoker,RR100,45,1,3.8e-4
t3242,Male,Non-Smoker,RR100,45,2,5e-4
t3242,Male,Non-Smoker,RR100,45,3,6.5e-4
t3242,Male,Non-Smoker,RR100,45,4,8e-4
t3242,Male,Non-Smoker,RR100,45,5,8.7e-4
t3242,Male,Non-Smoker,RR100,45,6,9.9e-4
t3242,Male,Non-Smoker,RR100,45,7,0.00116
t3242,Male,Non-Smoker,RR100,45,8,0.00135
t3242,Male,Non-Smoker,RR100,45,9,0.00153
t3242,Male,Non-Smoker,RR100,45,10,0.00173
t3242,Male,Non-Smoker,RR100,45,11,0.00198
t3242,Male,Non-Smoker,RR100,45,12,0.00227
t3242,Male,Non-Smoker,RR100,45,13,0.00261
t3242,Male,Non-Smoker,RR100,45,14,0.00297
t3242,Male,Non-Smoker,RR100,45,15,0.0034
t3242,Male,Non-Smoker,RR100,45,16,0.00394
t3242,Male,Non-Smoker,RR100,45,17,0.00453
t3242,Male,Non-Smoker,RR100,45,18,0.00503
t3242,Male,Non-Smoker,RR100,45,19,0.00548
t3242,Male,Non-Smoker,RR100,45,20,0.00598
t3242,Male,Non-Smoker,RR100,45,21,0.00661
t3242,Male,Non-Smoker,RR100,45,22,0.00758
t3242,Male,Non-Smoker,RR100,45,23,0.00858
t3242,Male,Non-Smoker,RR100,45,24,0.00965
t3242,Male,Non-Smoker,RR100,45,25,0.01082
t3242,Male,Non-Smoker,RR100,46,1,4.3e-4
t3242,Male,Non-Smoker,RR100,46,2,5.2e-4
t3242,Male,Non-Smoker,RR100,46,3,7.1e-4
t3242,Male,Non-Smoker,RR100,46,4,8.6e-4
t3242,Male,Non-Smoker,RR100,46,5,9.5e-4
t3242,Male,Non-Smoker,RR100,46,6,0.0011
t3242,Male,Non-Smoker,RR100,46,7,0.0013
t3242,Male,Non-Smoker,RR100,46,8,0.00148
t3242,Male,Non-Smoker,RR100,46,9,0.00166
t3242,Male,Non-Smoker,RR100,46,10,0.00189
t3242,Male,Non-Smoker,RR100,46,11,0.00219
t3242,Male,Non-Smoker,RR100,46,12,0.00252
t3242,Male,Non-Smoker,RR100,46,13,0.00288
t3242,Male,Non-Smoker,RR100,46,14,0.00326
t3242,Male,Non-Smoker,RR100,46,15,0.00374
t3242,Male,Non-Smoker,RR100,46,16,0.00433
t3242,Male,Non-Smoker,RR100,46,17,0.00495
t3242,Male,Non-Smoker,RR100,46,18,0.00546
t3242,Male,Non-Smoker,RR100,46,19,0.00595
t3242,Male,Non-Smoker,RR100,46,20,0.00652
t3242,Male,Non-Smoker,RR100,46,21,0.00734
t3242,Male,Non-Smoker,RR100,46,22,0.0085
t3242,Male,Non-Smoker,RR100,46,23,0.0096
t3242,Male,Non-Smoker,RR100,46,24,0.01079
t3242,Male,Non-Smoker,RR100,46,25,0.01214
t3242,Male,Non-Smoker,RR100,47,1,4.7e-4
t3242,Male,Non-Smoker,RR100,47,2,5.5e-4
t3242,Male,Non-Smoker,RR100,47,3,7.7e-4
t3242,Male,Non-Smoker,RR100,47,4,9.4e-4
t3242,Male,Non-Smoker,RR100,47,5,0.00105
t3242,Male,Non-Smoker,RR100,47,6,0.00124
t3242,Male,Non-Smoker,RR100,47,7,0.00145
t3242,Male,Non-Smoker,RR100,47,8,0.00162
t3242,Male,Non-Smoker,RR100,47,9,0.00181
t3242,Male,Non-Smoker,RR100,47,10,0.0021
t3242,Male,Non-Smoker,RR100,47,11,0.00244
t3242,Male,Non-Smoker,RR100,47,12,0.00278
t3242,Male,Non-Smoker,RR100,47,13,0.00315
t3242,Male,Non-Smoker,RR100,47,14,0.00358
t3242,Male,Non-Smoker,RR100,47,15,0.0041
t3242,Male,Non-Smoker,RR100,47,16,0.00474
t3242,Male,Non-Smoker,RR100,47,17,0.00539
t3242,Male,Non-Smoker,RR100,47,18,0.00594
t3242,Male,Non-Smoker,RR100,47,19,0.00648
t3242,Male,Non-Smoker,RR100,47,20,0.00718
t3242,Male,Non-Smoker,RR100,47,21,0.00822
t3242,Male,Non-Smoker,RR100,47,22,0.00957
t3242,Male,Non-Smoker,RR100,47,23,0.01077
t3242,Male,Non-Smoker,RR100,47,24,0.01212
t3242,Male,Non-Smoker,RR100,47,25,0.01365
t3242,Male,Non-Smoker,RR100,48,1,5e-4
t3242,Male,Non-Smoker,RR100,48,2,5.8e-4
t3242,Male,Non-Smoker,RR100,48,3,8.4e-4
t3242,Male,Non-Smoker,RR100,48,4,0.00102
t3242,Male,Non-Smoker,RR100,48,5,0.00118
t3242,Male,Non-Smoker,RR100,48,6,0.0014
t3242,Male,Non-Smoker,RR100,48,7,0.0016
t3242,Male,Non-Smoker,RR100,48,8,0.00177
